datetime,temp,windspeed
2020-02-17,2.6999999999999997,24.685714285714287
2020-02-24,3.8000000000000003,30.385714285714283
2020-03-02,6.8,27.042857142857144
2020-03-09,8.157142857142857,24.442857142857143
2020-03-16,6.942857142857143,23.014285714285712
2020-03-23,7.8428571428571425,24.514285714285712
2020-03-30,8.371428571428572,25.228571428571428
2020-04-06,9.857142857142858,33.81428571428571
2020-04-13,7.957142857142857,30.514285714285712
2020-04-20,7.428571428571429,26.928571428571427
2020-04-27,13.042857142857143,29.642857142857142
2020-05-04,9.6,27.12857142857143
2020-05-11,13.885714285714286,25.657142857142855
2020-05-18,14.457142857142857,22.74285714285714
2020-05-25,18.04285714285714,20.914285714285715
2020-06-01,20.414285714285715,22.385714285714283
2020-06-08,20.057142857142857,22.24285714285714
2020-06-15,21.571428571428573,18.82857142857143
2020-06-22,24.214285714285715,19.97142857142857
2020-06-29,23.457142857142856,18.400000000000002
2020-07-06,24.685714285714287,24.2
2020-07-13,24.75714285714286,19.2
2020-07-20,26.571428571428573,19.928571428571427
2020-07-27,26.642857142857142,22.74285714285714
2020-08-03,24.24285714285714,25.714285714285715
2020-08-10,24.0,20.428571428571427
2020-08-17,23.357142857142858,18.685714285714287
2020-08-24,23.414285714285715,23.157142857142855
2020-08-31,22.97142857142857,20.157142857142855
2020-09-07,21.3,19.728571428571428
2020-09-14,15.514285714285714,23.414285714285715
2020-09-21,18.97142857142857,20.428571428571427
2020-09-28,17.04285714285714,22.557142857142857
2020-10-05,15.87142857142857,25.442857142857143
2020-10-12,13.514285714285714,23.5
2020-10-19,15.742857142857144,15.928571428571429
2020-10-26,8.671428571428573,26.457142857142856
2020-11-02,12.385714285714286,18.52857142857143
2020-11-09,11.514285714285714,26.87142857142857
2020-11-16,7.628571428571428,27.928571428571427
2020-11-23,9.442857142857141,23.67142857142857
2020-11-30,5.8,28.357142857142858
2020-12-07,4.742857142857143,21.414285714285715
2020-12-14,-0.8714285714285716,22.2
2020-12-21,4.457142857142857,30.371428571428574
2020-12-28,3.371428571428571,25.314285714285713
2021-01-04,0.5,23.257142857142856
2021-01-11,3.585714285714286,22.985714285714288
2021-01-18,-0.05714285714285716,28.542857142857144
2021-01-25,-2.8714285714285714,31.285714285714285
2021-02-01,0.27142857142857146,27.87142857142857
2021-02-08,-1.7285714285714284,18.257142857142856
2021-02-15,-0.17142857142857135,25.814285714285713
2021-02-22,4.985714285714286,27.599999999999998
2021-03-01,0.4428571428571429,30.071428571428573
2021-03-08,6.285714285714286,31.5
2021-03-15,4.171428571428572,20.928571428571427
2021-03-22,11.171428571428573,28.828571428571426
2021-03-29,7.628571428571429,28.52857142857143
2021-04-05,10.985714285714286,20.1
2021-04-12,10.0,22.514285714285712
2021-04-19,10.585714285714285,29.785714285714285
2021-04-26,14.200000000000001,24.842857142857145
2021-05-03,11.914285714285715,22.87142857142857
2021-05-10,15.585714285714285,23.857142857142858
2021-05-17,19.428571428571427,22.0
2021-05-24,15.142857142857142,24.400000000000002
2021-05-31,20.02857142857143,20.228571428571428
2021-06-07,20.75714285714286,18.514285714285712
2021-06-14,21.557142857142857,22.728571428571428
2021-06-21,21.271428571428572,22.428571428571427
2021-06-28,22.285714285714285,20.271428571428572
2021-07-05,24.057142857142857,21.414285714285715
2021-07-12,24.75714285714286,18.642857142857142
2021-07-19,23.74285714285714,18.214285714285715
2021-07-26,22.614285714285717,22.085714285714285
2021-08-02,22.042857142857144,15.842857142857143
2021-08-09,25.642857142857142,19.414285714285715
2021-08-16,24.414285714285715,21.842857142857145
2021-08-23,25.185714285714287,16.928571428571427
2021-08-30,21.385714285714283,23.25714285714286
2021-09-06,22.071428571428573,25.82857142857143
2021-09-13,21.900000000000002,19.557142857142857
2021-09-20,20.32857142857143,23.157142857142855
2021-09-27,17.314285714285713,19.842857142857145
2021-10-04,17.657142857142855,20.357142857142858
2021-10-11,17.34285714285714,20.17142857142857
2021-10-18,15.728571428571428,20.271428571428572
2021-10-25,13.385714285714286,30.2
2021-11-01,7.314285714285715,17.185714285714287
2021-11-08,10.328571428571427,25.842857142857145
2021-11-15,8.185714285714285,24.400000000000002
2021-11-22,3.4714285714285715,26.45714285714286
2021-11-29,6.328571428571428,24.32857142857143
2021-12-06,5.371428571428572,26.685714285714287
2021-12-13,6.171428571428571,22.97142857142857
2021-12-20,2.7285714285714286,18.857142857142858
2021-12-27,6.485714285714286,18.87142857142857
2022-01-03,-0.2,26.97142857142857
2022-01-10,-2.2,31.928571428571427
2022-01-17,-1.6857142857142857,26.514285714285712
2022-01-24,-4.3428571428571425,23.885714285714283
2022-01-31,0.25714285714285706,19.74285714285714
2022-02-07,2.4857142857142853,25.97142857142857
2022-02-14,1.5,30.214285714285715
2022-02-21,2.3,28.900000000000002
2022-02-28,4.428571428571429,23.885714285714283
2022-03-07,3.0,29.142857142857142
2022-03-14,10.4,22.3
2022-03-21,5.871428571428572,27.928571428571427
2022-03-28,6.242857142857143,27.542857142857144
2022-04-04,8.957142857142857,28.599999999999998
2022-04-11,11.671428571428573,28.857142857142858
2022-04-18,10.357142857142858,28.014285714285712
2022-04-25,10.771428571428572,28.728571428571428
2022-05-02,11.842857142857143,22.67142857142857
2022-05-09,16.514285714285712,21.785714285714285
2022-05-16,17.885714285714286,22.457142857142856
2022-05-23,17.485714285714288,20.8
2022-05-30,19.085714285714285,18.571428571428573
2022-06-06,21.37142857142857,23.014285714285712
2022-06-13,20.185714285714287,25.585714285714285
2022-06-20,20.771428571428572,19.428571428571427
