datetime,temp,windspeed
2019-11-11,2.9857142857142853,26.885714285714283
2019-11-18,5.128571428571428,25.17142857142857
2019-11-25,-0.5285714285714285,25.17142857142857
2019-12-02,4.4714285714285715,20.099999999999998
2019-12-09,4.757142857142857,26.142857142857142
2019-12-16,5.557142857142857,29.142857142857142
2019-12-23,1.3571428571428572,29.285714285714285
2019-12-30,1.6857142857142857,20.599999999999998
2020-01-06,2.5142857142857147,17.685714285714287
2020-01-13,4.414285714285714,26.771428571428572
2020-01-20,2.1285714285714286,23.285714285714285
2020-01-27,2.6999999999999997,24.685714285714287
2020-02-03,3.8000000000000003,30.385714285714283
2020-02-10,6.8,27.042857142857144
2020-02-17,8.157142857142857,24.442857142857143
2020-02-24,6.942857142857143,23.014285714285712
2020-03-02,7.8428571428571425,24.514285714285712
2020-03-09,8.371428571428572,25.228571428571428
2020-03-16,9.857142857142858,33.81428571428571
2020-03-23,7.957142857142857,30.514285714285712
2020-03-30,7.428571428571429,26.928571428571427
2020-04-06,13.042857142857143,29.642857142857142
2020-04-13,9.6,27.12857142857143
2020-04-20,13.885714285714286,25.657142857142855
2020-04-27,14.457142857142857,22.74285714285714
2020-05-04,18.04285714285714,20.914285714285715
